listing_id,id,date,reviewer_id,reviewer_name,comments,year,sentiment,emotion
44427682,447865657398209418,2021-09-09,408918215,Patricia,The place was very nice and clean. Miscommunication on her smoking policy so we had to leave early. So make sure you ask plenty of questions before you book!,2021,4.0,joy
28932757,747497948,2021-04-10,54006347,Jan Kirby,"The space itself has all your necessities to be comfortable (Security, AC, etc.) and you get exactly what you pay for.  Hugh provides explicit, clear instructions and responds promptly. What really makes space is the thoughtfulness and tiny details. They provide everything you could ever need for a weekend getaway.  I came into the AirBNB rental fully aware that the space limitations of a tiny house. However, I was pleasantly surprised with how every inch of space is used so thoughtfully. We had a bathroom, table, pull-out couch, lofted bed, and more in minimal space. It was a unique experience and perfect for a short stay. On top of that, I got to play with their friendly dog, Rosie, who let me pet her as much as I wanted.",2021,4.0,surprise
3812683,746244465,2021-04-05,50244589,Daniel,"Edwin has created a great Airbnb experience. The check-in and check-out process was very simple, and he responded to all messages in a timely manner. I felt very comfortable throughout the entire stay. The bedroom and bathroom were spacious and clean, and I always felt like I had my privacy. I'm glad I got briefly meet Edwin on my last night. He's nice honest man who cares about his visitor's satisfaction.",2021,5.0,joy
14387880,399981719477054861,2021-07-05,78859013,Sue,"Awesome and another amazing stay in Redondo Beach! Location is perfect walking distance to the beach and the Village! Very spacious house, great family vacation spot! Thanks Clifford!",2021,5.0,joy
32105002,410914700773391794,2021-07-20,28623413,Cindy,"Jennie and Harlan were very friendly and accommodating. Any question was answered very quickly and minor issues resolved. The house was very clean. The kitchen had everything we needed. The patio was lovely as well. We have no complaints! We will definitely be back! If you’re lucky, you’ll get to meet their very friendly adorable dog, Pepper!",2021,5.0,love
44279869,407258668326096446,2021-07-15,1858844,Candise,"Rachel and Michel’s studio is the perfect escape - gorgeous minimalist aesthetic, spacious, quiet and comfortable, and the most amazing shower (that water pressure and skylight!!). Walkable to great bars and restaurants - convenient to Downtown/East Side and easy access to the rest of LA - you won’t regret staying here!",2021,5.0,joy
48576993,751294164,2021-04-23,193289538,Nick,A quiet area on a hill with easy access to multiple must-see LA neighborhoods and attractions. Would definitely recommend for 1-2 travelers,2021,4.0,joy
49585287,456548088389307421,2021-09-21,286792432,Lexi,"Sara is such a great host and ensures you have a lovely stay! We absolutely loved this place, it was a perfect location for everything we wanted to do, it had some great places to eat and shop in walking distance, and had an amazing pool we spent a lot of time at! Sara is so kind and generous and it was great getting to know her. We’ll definitely keep this place in mind for future trips:)",2021,5.0,love
35542015,762891536,2021-05-26,57022172,Makiko,"Amazing property! So clean, hosts were super fast to respond, very accommodating. There were so many extra little goodies (wine, guac + chips, fruits, brownies...etc) that was such a nice little touch. The place was spotless and we felt so comfortable and safe. Really cute neighborhood. I was in town for half work half vaca, and there was a little desk set-up in the living room which was perfect! Fast WiFi and literally one of the best stocked Airbnbs I've ever stayed in! I'll definitely be back :)",2021,5.0,joy
26534264,509488714598242923,2021-12-03,34192861,Erika,"My friend and I had another AirBnB booked for an over a week-long trip and it canceled on us 10 days before we departed. 中勇 allowed us to book no problem, he let us check in early and was really accommodating. The room was just as pictured, he was very adamant to let us know it wasn't a luxury room but it was perfect for us! The room is attached to a hallway that connects to the garage for easy access. The door to the garage is usually left open but has a lock and passcode. The door to the room also has a lock and he provides you with a key.<br/>I will say the first night was very cold but 中勇 came down the next morning and offered us another blanket. There was always someone around, so you could hear talking or bustling at night or in the morning but it wasn't a problem for us either. The neighborhood wasn't scary or sketchy and it was easy to find. We could also park our rental car on his street with no problem.<br/>中勇 clearly takes pride in being able to offer low-cost accommodations for people. He was very nice and always checked in on us, he even gave us some lemons and avocados from his trees in his yard! We used a translation app if we couldn't understand each other.<br/>If you're expecting a luxury room with accommodations, I wouldn't recommend 中勇's house, but if you're looking for a nice place to stay with nice people, I would recommend 中勇's place! I'm glad we were able to book with him!",2021,5.0,joy
36589597,526128902039219410,2021-12-26,3716337,Laura,"Wow! Best of the best stay. Everything was beautiful - from the stylish touches in the home, to the extremely comfortable beds and couch, to the shower and beautiful bath in bathroom, to the wonderful touches from the host - this has everything you need. Location is perfect and neighborhood is extremely safe and quiet. Would recommend 100%!",2021,5.0,joy
45223027,737650253,2021-03-08,55045651,Joseph,"Catherine was an outstanding host, prompt and responsive. Her home is fantastic, and has great outdoor amenities — beautiful grounds, barbecue, hot tub. This is exactly what we were looking for — a peaceful, restful getaway. The location is suburban, and expected, going to the more urban parts of Los Angeles requires driving. However, we knew this and wanted to be away from the “action” but have access to Los Angeles when we wanted it. We thoroughly enjoyed ourselves and would stay again!",2021,5.0,joy
41613879,757170687,2021-05-10,399922683,Dominic,"Very clean, orderly, friendly space. Within walking distance from great food, scene, gyms. Quick drive or jog to the beach",2021,5.0,joy
9011187,442084556688366448,2021-09-01,93939195,Brittany,vibes. absolute vibes.,2021,5.0,joy
45738774,729631087,2021-02-07,234880687,Dana,Maria's place is definitely warm and cozy. We enjoyed our stay here and will definitely stay again if in the area. Thanks so much Maria!!,2021,4.0,love
45757534,768708290,2021-06-10,2605691,Lauren,"Mikes place was just as advertised. The room was clean, spacious, and had all the basic amenities. It was centrally located making it easy to get around the city. Mike offered up plenty to do and his suggestions were spot on. My only complaint was having one bathroom for 5 people to share. I found myself stalking the hallway for the sound of a door to open so I could jump in quickly to use the bathroom. Other than that, it was an enjoyable stay and Mike was an excellent host",2021,4.0,joy
24413353,503645986364449753,2021-11-25,15645108,Arjun,"Great location close to Museum Row, The Grove and West Hollywood. Clean house, friendly hosts and an overall great experience.",2021,5.0,joy
20946239,761762557,2021-05-23,204838119,Jeremy,Great Stay! Definitely would come back.,2021,5.0,joy
39606982,408739058507325104,2021-07-17,15694675,Jeremia,"I loved this little Seahorse casita. It was perfect for me on my work stay here. Had everything I needed and then some. Private, clean and comfy. The garden is really special too. Thank you!",2021,5.0,joy
50047048,435507323086136864,2021-08-23,61141448,Derek,Great location and nice clean place with parking.,2021,5.0,joy
2783360,767550946,2021-06-06,9652,Richard,"Awesome view, and excellent location; host is very responsive. I would stay here again.",2021,5.0,joy
22355,756225945,2021-05-08,10814622,Corey,"I couldn't have been happier staying here. From the time I booked to the moment I left, Hank was very helpful and ensured that I had the best experience. I was drawn to this listing because of the location and the design of the space and everything exceeded my expectations. Every home should have a garage door wall... a very cool feature at this place.<br/>I definitely enjoyed the vibe here and I will absolutely book again in the future.",2021,5.0,joy
